,abortion,eth,male,age,educ,repvote,region,state
437,0,White,-0.5,30-39,Some college,0.550635478,North Central,IA
438,0,Black,-0.5,18-29,Some college,0.519037458,South,NC
439,1,White,0.5,40-49,4-Year College,0.643741436,South,AL
440,1,White,-0.5,60-69,Post-grad,0.547132256,South,TX
441,1,White,0.5,60-69,Post-grad,0.693047372,South,OK
442,0,White,-0.5,60-69,4-Year College,0.542676846,North Central,OH
443,1,White,0.5,18-29,4-Year College,0.501176682,North Central,MI
444,1,White,-0.5,70+,Some college,0.643741436,South,AL
445,0,White,0.5,40-49,4-Year College,0.438441611,West,OR
446,0,White,0.5,50-59,4-Year College,0.5037553579999999,Northeast,PA
447,1,White,0.5,50-59,4-Year College,0.547132256,South,TX
448,0,White,0.5,60-69,No HS,0.338717892,West,CA
449,0,White,-0.5,60-69,HS,0.5037553579999999,Northeast,PA
450,1,White,-0.5,50-59,Some college,0.491681431,North Central,MN
451,0,White,-0.5,18-29,Some college,0.409799486,North Central,IL
452,0,White,-0.5,40-49,4-Year College,0.547132256,South,TX
453,1,White,0.5,60-69,Some college,0.547132256,South,TX
454,0,White,-0.5,40-49,4-Year College,0.518900234,West,AZ
455,1,White,0.5,70+,4-Year College,0.547132256,South,TX
456,1,White,0.5,60-69,Some college,0.5037553579999999,Northeast,PA
457,0,White,-0.5,40-49,HS,0.6017167720000001,South,LA
458,0,White,0.5,30-39,Post-grad,0.41213068799999997,West,WA
459,1,White,0.5,40-49,4-Year College,0.683101767,West,ID
460,1,White,0.5,50-59,Some college,0.5037553579999999,Northeast,PA
461,1,White,-0.5,70+,HS,0.519037458,South,NC
462,1,White,0.5,70+,Post-grad,0.547132256,South,TX
463,0,White,-0.5,30-39,4-Year College,0.542676846,North Central,OH
464,0,White,0.5,40-49,4-Year College,0.542676846,North Central,OH
465,1,White,-0.5,18-29,Some college,0.501176682,North Central,MI
466,0,White,-0.5,40-49,Post-grad,0.5037553579999999,Northeast,PA
467,1,White,0.5,50-59,4-Year College,0.409799486,North Central,IL
468,1,White,0.5,60-69,Post-grad,0.643741436,South,AL
469,0,Hispanic,-0.5,18-29,HS,0.382275815,Northeast,NY
470,0,Black,-0.5,40-49,4-Year College,0.547132256,South,TX
471,1,White,0.5,60-69,4-Year College,0.518900234,West,AZ
472,1,White,-0.5,60-69,4-Year College,0.506188355,South,FL
473,1,White,-0.5,60-69,4-Year College,0.35983750299999995,South,MD
474,1,White,0.5,70+,Some college,0.547132256,South,TX
475,1,White,-0.5,50-59,Post-grad,0.542676846,North Central,OH
476,1,Hispanic,-0.5,30-39,HS,0.518900234,West,AZ
477,0,White,-0.5,70+,Post-grad,0.471736237,South,VA
478,0,White,-0.5,60-69,4-Year College,0.506188355,South,FL
479,1,White,0.5,40-49,Some college,0.471736237,South,VA
480,0,White,-0.5,40-49,Some college,0.471736237,South,VA
481,1,White,-0.5,60-69,Some college,0.519037458,South,NC
482,0,Hispanic,0.5,50-59,Some college,0.506188355,South,FL
483,1,Other,0.5,60-69,Post-grad,0.338717892,West,CA
484,1,White,-0.5,60-69,No HS,0.5266117260000001,South,GA
485,0,White,-0.5,60-69,No HS,0.547132256,South,TX
486,0,White,0.5,40-49,HS,0.623836582,West,UT
487,0,White,-0.5,70+,Some college,0.5037553579999999,Northeast,PA
488,1,White,-0.5,30-39,Some college,0.518900234,West,AZ
489,1,White,0.5,60-69,HS,0.338717892,West,CA
490,1,White,-0.5,60-69,Some college,0.518900234,West,AZ
491,0,White,-0.5,60-69,Some college,0.547132256,South,TX
492,1,White,0.5,60-69,Some college,0.547132256,South,TX
493,0,White,0.5,60-69,HS,0.547132256,South,TX
494,1,White,0.5,50-59,Some college,0.409799486,North Central,IL
495,0,White,0.5,60-69,Some college,0.547132256,South,TX
496,1,White,0.5,70+,Some college,0.63624343,South,TN
497,1,Other,0.5,50-59,4-Year College,0.518900234,West,AZ
498,0,White,0.5,70+,Post-grad,0.5037553579999999,Northeast,PA
499,0,White,-0.5,60-69,Post-grad,0.65670629,South,KY
500,0,White,-0.5,60-69,Some college,0.5037553579999999,Northeast,PA
501,1,Other,0.5,30-39,No HS,0.501176682,North Central,MI
502,0,Black,-0.5,50-59,HS,0.409799486,North Central,IL
503,1,White,-0.5,70+,HS,0.518900234,West,AZ
504,0,White,0.5,40-49,Some college,0.601173095,North Central,IN
505,0,White,0.5,50-59,HS,0.518900234,West,AZ
506,1,Hispanic,0.5,18-29,Post-grad,0.409799486,North Central,IL
507,1,White,-0.5,70+,4-Year College,0.63624343,South,TN
508,0,White,0.5,60-69,Post-grad,0.35983750299999995,South,MD
509,1,White,0.5,70+,Some college,0.542676846,North Central,OH
510,1,Hispanic,-0.5,60-69,4-Year College,0.491681431,North Central,MN
511,0,White,0.5,60-69,Post-grad,0.5037553579999999,Northeast,PA
512,1,White,0.5,50-59,Some college,0.611096643,West,MT
513,1,White,0.5,60-69,Post-grad,0.547132256,South,TX
514,1,White,-0.5,40-49,HS,0.547132256,South,TX
515,1,Hispanic,0.5,60-69,Post-grad,0.547132256,South,TX
516,0,White,-0.5,50-59,HS,0.547132256,South,TX
517,1,White,-0.5,60-69,Some college,0.547132256,South,TX
518,0,White,-0.5,30-39,Post-grad,0.5266117260000001,South,GA
519,1,Black,-0.5,30-39,HS,0.506188355,South,FL
520,0,White,-0.5,50-59,Some college,0.601173095,North Central,IN
521,1,White,0.5,18-29,4-Year College,0.491681431,North Central,MN
522,0,White,0.5,70+,Post-grad,0.5266117260000001,South,GA
523,1,White,0.5,40-49,4-Year College,0.6428513770000001,South,AR
524,0,Black,-0.5,50-59,HS,0.471736237,South,VA
525,0,White,0.5,50-59,HS,0.338717892,West,CA
526,1,White,0.5,40-49,4-Year College,0.623836582,West,UT
527,0,White,-0.5,60-69,HS,0.547132256,South,TX
528,1,White,-0.5,70+,Some college,0.547132256,South,TX
529,0,White,0.5,60-69,4-Year College,0.338717892,West,CA
530,1,White,0.5,30-39,Some college,0.50407989,North Central,WI
531,0,White,0.5,60-69,No HS,0.41213068799999997,West,WA
532,0,White,0.5,50-59,HS,0.59818561,North Central,MO
533,1,White,0.5,50-59,4-Year College,0.382275815,Northeast,NY
534,0,White,0.5,50-59,Some college,0.65670629,South,KY
535,0,White,-0.5,18-29,Some college,0.438441611,West,OR
536,1,White,-0.5,40-49,HS,0.65670629,South,KY
537,1,Hispanic,-0.5,50-59,4-Year College,0.338717892,West,CA
538,1,White,0.5,40-49,Some college,0.506188355,South,FL
539,1,White,-0.5,70+,HS,0.590898473,South,MS
540,0,White,-0.5,50-59,Post-grad,0.5266117260000001,South,GA
541,1,White,-0.5,50-59,Some college,0.50407989,North Central,WI
542,0,White,0.5,18-29,Some college,0.501176682,North Central,MI
543,1,White,0.5,60-69,HS,0.550635478,North Central,IA
544,1,Other,-0.5,50-59,Some college,0.35983750299999995,South,MD
545,1,White,-0.5,40-49,Some college,0.5037553579999999,Northeast,PA
546,0,White,0.5,50-59,Some college,0.338717892,West,CA
547,0,White,-0.5,30-39,Some college,0.382275815,Northeast,NY
548,1,White,-0.5,30-39,Post-grad,0.35983750299999995,South,MD
549,0,Black,-0.5,70+,Post-grad,0.471736237,South,VA
550,0,Hispanic,0.5,60-69,HS,0.487062906,West,NV
551,0,Black,0.5,60-69,Some college,0.338717892,West,CA
552,1,White,0.5,50-59,4-Year College,0.471736237,South,VA
553,1,White,0.5,40-49,Some college,0.574602564,South,SC
554,0,White,-0.5,70+,HS,0.50407989,North Central,WI
555,0,White,-0.5,40-49,HS,0.35348721299999997,Northeast,MA
556,0,White,-0.5,40-49,4-Year College,0.65670629,South,KY
557,0,Black,-0.5,70+,Some college,0.338717892,West,CA
558,1,White,0.5,30-39,HS,0.643741436,South,AL
559,0,Black,-0.5,40-49,Some college,0.643741436,South,AL
560,1,Other,0.5,70+,4-Year College,0.41213068799999997,West,WA
561,0,White,0.5,70+,Some college,0.519037458,South,NC
562,1,White,0.5,70+,Some college,0.65670629,South,KY
563,0,White,-0.5,60-69,HS,0.484032089,Northeast,ME
564,0,White,0.5,60-69,4-Year College,0.338717892,West,CA
565,0,White,0.5,50-59,Some college,0.41213068799999997,West,WA
566,0,White,-0.5,50-59,Some college,0.542676846,North Central,OH
567,1,White,0.5,60-69,Post-grad,0.487062906,West,NV
568,0,White,-0.5,60-69,HS,0.643741436,South,AL
569,1,Other,0.5,50-59,Some college,0.338717892,West,CA
570,0,Black,-0.5,60-69,No HS,0.382275815,Northeast,NY
571,1,White,-0.5,30-39,Post-grad,0.501176682,North Central,MI
572,0,White,0.5,40-49,Some college,0.338717892,West,CA
573,1,White,-0.5,50-59,Some college,0.506188355,South,FL
574,0,White,-0.5,70+,HS,0.41213068799999997,West,WA
575,1,Other,-0.5,60-69,4-Year College,0.338717892,West,CA
576,1,White,-0.5,70+,4-Year College,0.35348721299999997,Northeast,MA
577,1,White,-0.5,30-39,HS,0.518900234,West,AZ
578,1,White,-0.5,70+,HS,0.542676846,North Central,OH
579,0,Other,-0.5,18-29,Some college,0.338717892,West,CA
580,1,White,0.5,70+,HS,0.5266117260000001,South,GA
581,0,White,-0.5,70+,Some college,0.325586625,West,HI
582,0,White,-0.5,18-29,Some college,0.338717892,West,CA
583,0,White,-0.5,30-39,4-Year College,0.5037553579999999,Northeast,PA
584,1,White,0.5,40-49,Some college,0.6428513770000001,South,AR
585,1,White,-0.5,40-49,HS,0.519037458,South,NC
586,0,White,-0.5,60-69,HS,0.518900234,West,AZ
587,1,White,-0.5,30-39,4-Year College,0.643741436,South,AL
588,1,White,0.5,70+,Some college,0.338717892,West,CA
589,0,White,-0.5,60-69,Some college,0.471736237,South,VA
590,1,White,0.5,50-59,HS,0.547132256,South,TX
591,1,White,-0.5,60-69,Some college,0.409799486,North Central,IL
592,0,White,-0.5,60-69,Post-grad,0.409799486,North Central,IL
593,0,Other,-0.5,18-29,4-Year College,0.382275815,Northeast,NY
594,0,Black,-0.5,50-59,HS,0.683101767,West,ID
595,1,White,-0.5,40-49,HS,0.519037458,South,NC
596,0,White,0.5,40-49,Some college,0.409799486,North Central,IL
597,1,White,-0.5,50-59,Some college,0.338717892,West,CA
598,0,Other,-0.5,50-59,4-Year College,0.50407989,North Central,WI
599,1,White,0.5,50-59,Some college,0.438441611,West,OR
600,1,White,0.5,50-59,Some college,0.519037458,South,NC
601,0,White,-0.5,40-49,HS,0.506188355,South,FL
602,1,White,0.5,60-69,HS,0.6017167720000001,South,LA
603,1,White,0.5,70+,Post-grad,0.574602564,South,SC
604,1,White,0.5,70+,Post-grad,0.506188355,South,FL
605,0,White,-0.5,30-39,4-Year College,0.338717892,West,CA
606,1,White,-0.5,50-59,HS,0.409799486,North Central,IL
607,1,White,-0.5,18-29,HS,0.518900234,West,AZ
608,1,Hispanic,-0.5,30-39,HS,0.547132256,South,TX
609,0,White,0.5,18-29,4-Year College,0.382275815,Northeast,NY
610,0,White,0.5,50-59,Some college,0.518900234,West,AZ
611,0,Black,-0.5,70+,Some college,0.382275815,Northeast,NY
612,1,Other,0.5,18-29,4-Year College,0.338717892,West,CA
613,1,White,0.5,40-49,4-Year College,0.382275815,Northeast,NY
614,1,White,-0.5,18-29,Some college,0.5037553579999999,Northeast,PA
615,1,Black,-0.5,50-59,HS,0.506188355,South,FL
616,1,White,-0.5,70+,Post-grad,0.643741436,South,AL
617,1,White,-0.5,30-39,No HS,0.693047372,South,OK
618,1,White,0.5,50-59,Some college,0.542676846,North Central,OH
619,0,Black,-0.5,60-69,Some college,0.590898473,South,MS
620,0,Black,-0.5,50-59,HS,0.59818561,North Central,MO
621,0,White,-0.5,18-29,HS,0.623836582,West,UT
622,1,White,-0.5,30-39,HS,0.41213068799999997,West,WA
623,1,White,-0.5,18-29,Some college,0.338717892,West,CA
624,1,White,0.5,50-59,HS,0.547132256,South,TX
625,1,White,-0.5,60-69,Some college,0.501176682,North Central,MI
626,1,White,-0.5,18-29,Some college,0.643741436,South,AL
627,0,White,0.5,70+,HS,0.382275815,Northeast,NY
628,1,White,-0.5,70+,HS,0.382275815,Northeast,NY
629,1,White,-0.5,18-29,Some college,0.501176682,North Central,MI
630,0,Black,-0.5,30-39,No HS,0.501176682,North Central,MI
631,0,White,0.5,30-39,Some college,0.6017167720000001,South,LA
632,1,Other,-0.5,60-69,HS,0.473166666,West,CO
633,1,Black,-0.5,18-29,HS,0.506188355,South,FL
634,0,White,-0.5,70+,HS,0.506188355,South,FL
635,0,Black,-0.5,50-59,Some college,0.601173095,North Central,IN
636,1,White,-0.5,60-69,No HS,0.473166666,West,CO
637,1,White,-0.5,60-69,4-Year College,0.518900234,West,AZ
638,1,Other,-0.5,40-49,4-Year College,0.5037553579999999,Northeast,PA
639,1,White,0.5,40-49,Some college,0.6428513770000001,South,AR
640,0,Hispanic,-0.5,70+,Some college,0.473166666,West,CO
641,0,White,-0.5,70+,HS,0.471736237,South,VA
642,0,White,0.5,50-59,Post-grad,0.473166666,West,CO
643,1,Hispanic,-0.5,30-39,Some college,0.547132256,South,TX
644,0,White,0.5,70+,Some college,0.659718581,North Central,SD
645,0,White,-0.5,18-29,No HS,0.5037553579999999,Northeast,PA
646,1,White,-0.5,18-29,Some college,0.409799486,North Central,IL
647,1,White,0.5,40-49,Some college,0.683101767,West,ID
648,1,White,-0.5,60-69,HS,0.50407989,North Central,WI
649,1,White,0.5,40-49,HS,0.65670629,South,KY
650,0,White,-0.5,70+,HS,0.382275815,Northeast,NY
651,0,White,-0.5,18-29,4-Year College,0.382275815,Northeast,NY
652,0,Hispanic,-0.5,18-29,HS,0.338717892,West,CA
653,1,White,-0.5,50-59,No HS,0.721610523,South,WV
654,1,White,0.5,60-69,HS,0.428584525,Northeast,CT
655,0,White,0.5,30-39,Post-grad,0.42715809899999996,Northeast,NJ
656,1,White,0.5,70+,HS,0.338717892,West,CA
657,0,Other,0.5,30-39,4-Year College,0.519037458,South,NC
658,0,White,-0.5,18-29,Post-grad,0.643741436,South,AL
659,1,Other,-0.5,40-49,Post-grad,0.757053196,West,WY
660,1,White,-0.5,70+,HS,0.338717892,West,CA
661,1,White,0.5,50-59,4-Year College,0.338717892,West,CA
662,0,White,0.5,70+,HS,0.550635478,North Central,IA
663,0,White,-0.5,70+,HS,0.6354767410000001,North Central,NE
664,1,White,-0.5,18-29,Some college,0.382275815,Northeast,NY
665,1,White,0.5,60-69,HS,0.428584525,Northeast,CT
666,1,White,-0.5,60-69,HS,0.519037458,South,NC
667,1,White,0.5,30-39,4-Year College,0.50407989,North Central,WI
668,0,White,0.5,60-69,HS,0.5037553579999999,Northeast,PA
669,0,Black,-0.5,50-59,Post-grad,0.409799486,North Central,IL
670,0,White,0.5,60-69,HS,0.5266117260000001,South,GA
671,1,White,-0.5,50-59,Some college,0.50407989,North Central,WI
672,0,Hispanic,-0.5,30-39,HS,0.338717892,West,CA
673,1,White,-0.5,40-49,HS,0.542676846,North Central,OH
674,1,White,0.5,70+,HS,0.501176682,North Central,MI
675,0,Other,0.5,18-29,Some college,0.338717892,West,CA
676,0,Hispanic,-0.5,60-69,Some college,0.338717892,West,CA
677,1,Black,-0.5,60-69,No HS,0.63624343,South,TN
678,0,White,0.5,40-49,Post-grad,0.547132256,South,TX
679,1,Hispanic,-0.5,30-39,Some college,0.506188355,South,FL
680,1,White,-0.5,40-49,Some college,0.506188355,South,FL
681,0,White,-0.5,40-49,4-Year College,0.471736237,South,VA
682,0,White,-0.5,18-29,4-Year College,0.471736237,South,VA
683,0,White,0.5,50-59,HS,0.65670629,South,KY
684,0,Black,-0.5,18-29,HS,0.643741436,South,AL
685,0,White,0.5,30-39,HS,0.5037553579999999,Northeast,PA
686,0,White,-0.5,70+,HS,0.506188355,South,FL
687,0,Black,-0.5,60-69,Post-grad,0.338717892,West,CA
688,1,White,0.5,40-49,HS,0.542676846,North Central,OH
689,0,White,0.5,40-49,HS,0.506188355,South,FL
690,1,White,-0.5,70+,Some college,0.506188355,South,FL
691,0,White,0.5,50-59,HS,0.501176682,North Central,MI
692,1,Other,0.5,30-39,Some college,0.338717892,West,CA
693,0,Other,-0.5,18-29,Some college,0.42715809899999996,Northeast,NJ
694,0,White,-0.5,18-29,Some college,0.5266117260000001,South,GA
695,0,White,-0.5,70+,Post-grad,0.35348721299999997,Northeast,MA
696,1,White,-0.5,50-59,4-Year College,0.473166666,West,CO
697,0,White,-0.5,50-59,4-Year College,0.519037458,South,NC
698,1,White,-0.5,70+,Post-grad,0.35348721299999997,Northeast,MA
699,0,Black,-0.5,50-59,HS,0.382275815,Northeast,NY
700,0,White,0.5,50-59,HS,0.63624343,South,TN
701,0,Other,0.5,70+,Post-grad,0.338717892,West,CA
702,0,Black,0.5,60-69,Post-grad,0.574602564,South,SC
703,0,Hispanic,0.5,60-69,Post-grad,0.506188355,South,FL
704,1,White,-0.5,60-69,HS,0.506188355,South,FL
705,0,White,-0.5,60-69,4-Year College,0.506188355,South,FL
706,0,White,0.5,60-69,Some college,0.471736237,South,VA
707,0,Black,0.5,60-69,Some college,0.471736237,South,VA
708,1,White,-0.5,30-39,HS,0.65670629,South,KY
709,1,Hispanic,-0.5,18-29,HS,0.338717892,West,CA
710,0,Black,-0.5,60-69,Post-grad,0.382275815,Northeast,NY
711,0,Hispanic,-0.5,50-59,HS,0.506188355,South,FL
712,0,White,-0.5,18-29,Some college,0.382275815,Northeast,NY
713,0,White,0.5,60-69,Post-grad,0.501176682,North Central,MI
714,1,Hispanic,0.5,40-49,4-Year College,0.506188355,South,FL
715,1,White,0.5,18-29,4-Year College,0.59818561,North Central,MO
716,0,White,0.5,70+,4-Year College,0.506188355,South,FL
717,0,White,-0.5,30-39,4-Year College,0.5037553579999999,Northeast,PA
718,1,Other,0.5,50-59,4-Year College,0.59818561,North Central,MO
719,1,White,0.5,50-59,Post-grad,0.5037553579999999,Northeast,PA
720,0,White,0.5,50-59,Some college,0.382275815,Northeast,NY
721,0,Hispanic,-0.5,50-59,Post-grad,0.547132256,South,TX
722,0,Other,0.5,40-49,Post-grad,0.5266117260000001,South,GA
723,0,Black,-0.5,50-59,Post-grad,0.471736237,South,VA
724,0,White,-0.5,50-59,Some college,0.547132256,South,TX
725,0,Black,-0.5,50-59,Some college,0.590898473,South,MS
726,0,Other,0.5,60-69,Some college,0.325586625,West,HI
727,0,White,-0.5,40-49,4-Year College,0.506188355,South,FL
728,0,White,-0.5,40-49,Post-grad,0.338717892,West,CA
729,0,Other,-0.5,40-49,Post-grad,0.50407989,North Central,WI
730,1,White,-0.5,18-29,Some college,0.498029716,Northeast,NH
731,0,White,0.5,60-69,Post-grad,0.484032089,Northeast,ME
732,1,White,-0.5,30-39,Some college,0.6428513770000001,South,AR
733,0,Black,0.5,70+,Some college,0.338717892,West,CA
734,0,White,-0.5,40-49,4-Year College,0.409799486,North Central,IL
735,0,White,-0.5,30-39,Post-grad,0.471736237,South,VA
736,0,White,0.5,60-69,4-Year College,0.5266117260000001,South,GA
737,0,White,0.5,40-49,Post-grad,0.338717892,West,CA
738,1,Hispanic,0.5,30-39,4-Year College,0.547132256,South,TX
739,0,White,-0.5,40-49,Post-grad,0.643741436,South,AL
740,0,White,0.5,40-49,Some college,0.693047372,South,OK
741,0,Other,0.5,60-69,4-Year College,0.382275815,Northeast,NY
742,1,White,-0.5,30-39,Some college,0.519037458,South,NC
743,0,White,-0.5,50-59,Some college,0.506188355,South,FL
744,0,Other,0.5,30-39,Post-grad,0.42715809899999996,Northeast,NJ
745,1,White,-0.5,18-29,HS,0.63624343,South,TN
746,1,White,-0.5,30-39,Some college,0.63624343,South,TN
747,1,White,0.5,30-39,Some college,0.623836582,West,UT
748,1,White,-0.5,50-59,Post-grad,0.471736237,South,VA
749,1,Black,-0.5,30-39,HS,0.643741436,South,AL
750,0,White,-0.5,30-39,4-Year College,0.338717892,West,CA
751,0,White,-0.5,30-39,4-Year College,0.382275815,Northeast,NY
752,0,White,-0.5,50-59,Post-grad,0.487062906,West,NV
753,0,White,0.5,50-59,4-Year College,0.338717892,West,CA
754,0,White,0.5,30-39,4-Year College,0.338717892,West,CA
755,0,White,-0.5,30-39,HS,0.484032089,Northeast,ME
756,1,Hispanic,-0.5,60-69,HS,0.338717892,West,CA
757,0,White,-0.5,30-39,Some college,0.382275815,Northeast,NY
758,1,White,-0.5,50-59,4-Year College,0.5037553579999999,Northeast,PA
759,1,White,-0.5,30-39,4-Year College,0.325586625,West,HI
760,0,White,-0.5,50-59,4-Year College,0.59818561,North Central,MO
761,0,White,-0.5,50-59,4-Year College,0.338717892,West,CA
762,1,White,-0.5,30-39,Post-grad,0.35348721299999997,Northeast,MA
763,1,White,0.5,30-39,Some college,0.5037553579999999,Northeast,PA
764,1,White,0.5,50-59,4-Year College,0.5037553579999999,Northeast,PA
765,1,White,0.5,40-49,4-Year College,0.41213068799999997,West,WA
766,1,White,0.5,40-49,Some college,0.683101767,West,ID
767,1,White,-0.5,30-39,Post-grad,0.519037458,South,NC
768,0,White,-0.5,30-39,Post-grad,0.50407989,North Central,WI
769,1,White,-0.5,60-69,Some college,0.50407989,North Central,WI
770,0,White,0.5,50-59,Some college,0.5037553579999999,Northeast,PA
771,1,White,-0.5,50-59,Post-grad,0.42715809899999996,Northeast,NJ
772,0,White,-0.5,40-49,Post-grad,0.491681431,North Central,MN
773,0,White,0.5,40-49,Some college,0.428584525,Northeast,CT
774,0,White,-0.5,70+,Some college,0.338717892,West,CA
775,1,White,0.5,50-59,Post-grad,0.35348721299999997,Northeast,MA
776,1,White,-0.5,60-69,HS,0.42715809899999996,Northeast,NJ
777,1,White,0.5,70+,Some college,0.440013786,South,DE
778,0,White,0.5,30-39,Some college,0.501176682,North Central,MI
779,1,White,0.5,70+,4-Year College,0.338717892,West,CA
780,0,White,-0.5,50-59,Post-grad,0.601173095,North Central,IN
781,1,White,-0.5,60-69,4-Year College,0.590898473,South,MS
782,0,White,0.5,70+,4-Year College,0.325586625,West,HI
783,0,White,0.5,70+,4-Year College,0.338717892,West,CA
784,0,White,-0.5,60-69,No HS,0.683101767,West,ID
785,1,White,0.5,70+,Some college,0.6111147029999999,North Central,KS
786,1,White,0.5,40-49,4-Year College,0.35348721299999997,Northeast,MA
