,abortion,eth,male,age,educ,repvote,region,state
436,1,White,-0.5,70+,Some college,0.50407989,North Central,WI
437,0,Black,-0.5,40-49,No HS,0.542676846,North Central,OH
438,1,White,0.5,18-29,Post-grad,0.547132256,South,TX
439,0,Other,-0.5,40-49,Some college,0.338717892,West,CA
440,1,White,0.5,50-59,Some college,0.491681431,North Central,MN
441,1,White,-0.5,40-49,Some college,0.757053196,West,WY
442,0,Other,-0.5,18-29,HS,0.59818561,North Central,MO
443,0,White,0.5,60-69,4-Year College,0.438441611,West,OR
444,1,Other,0.5,60-69,HS,0.35983750299999995,South,MD
445,1,White,0.5,70+,No HS,0.501176682,North Central,MI
446,1,White,0.5,30-39,4-Year College,0.409799486,North Central,IL
447,0,Black,-0.5,40-49,Some college,0.643741436,South,AL
448,1,White,-0.5,18-29,HS,0.547132256,South,TX
449,0,Black,-0.5,40-49,4-Year College,0.5037553579999999,Northeast,PA
450,1,Black,-0.5,18-29,Some college,0.506188355,South,FL
451,0,Black,-0.5,60-69,HS,0.574602564,South,SC
452,0,White,0.5,70+,4-Year College,0.42715809899999996,Northeast,NJ
453,0,White,-0.5,60-69,HS,0.5037553579999999,Northeast,PA
454,1,Black,0.5,30-39,Some college,0.547132256,South,TX
455,0,Black,0.5,70+,Some college,0.501176682,North Central,MI
456,1,White,0.5,60-69,HS,0.5037553579999999,Northeast,PA
457,0,White,-0.5,60-69,HS,0.338717892,West,CA
458,1,White,0.5,18-29,4-Year College,0.438441611,West,OR
459,1,White,-0.5,30-39,HS,0.382275815,Northeast,NY
460,0,White,-0.5,60-69,HS,0.338717892,West,CA
461,1,White,-0.5,50-59,HS,0.5037553579999999,Northeast,PA
462,0,Hispanic,0.5,18-29,Some college,0.547132256,South,TX
463,0,White,-0.5,30-39,HS,0.506188355,South,FL
464,1,White,-0.5,70+,Some college,0.547132256,South,TX
465,1,White,0.5,40-49,Some college,0.473166666,West,CO
466,0,White,-0.5,70+,HS,0.409799486,North Central,IL
467,1,White,0.5,60-69,Post-grad,0.35348721299999997,Northeast,MA
468,0,Black,-0.5,30-39,Post-grad,0.6017167720000001,South,LA
469,1,White,-0.5,70+,HS,0.5037553579999999,Northeast,PA
470,0,Black,-0.5,40-49,Some college,0.65670629,South,KY
471,1,Black,-0.5,18-29,HS,0.590898473,South,MS
472,1,White,-0.5,30-39,4-Year College,0.601173095,North Central,IN
473,0,White,-0.5,18-29,HS,0.6017167720000001,South,LA
474,1,White,-0.5,60-69,Some college,0.542676846,North Central,OH
475,0,Black,-0.5,40-49,Post-grad,0.35983750299999995,South,MD
476,0,White,0.5,70+,4-Year College,0.35348721299999997,Northeast,MA
477,1,White,-0.5,30-39,4-Year College,0.59818561,North Central,MO
478,0,White,-0.5,30-39,HS,0.65670629,South,KY
479,0,White,0.5,30-39,Post-grad,0.409799486,North Central,IL
480,1,White,0.5,50-59,HS,0.498029716,Northeast,NH
481,0,Other,0.5,50-59,Some college,0.471736237,South,VA
482,1,White,0.5,40-49,4-Year College,0.473166666,West,CO
483,1,White,0.5,70+,Post-grad,0.5037553579999999,Northeast,PA
484,1,White,0.5,70+,No HS,0.498029716,Northeast,NH
485,0,White,-0.5,18-29,Some college,0.501176682,North Central,MI
486,0,White,0.5,50-59,No HS,0.518900234,West,AZ
487,0,Hispanic,-0.5,30-39,Some college,0.338717892,West,CA
488,0,White,-0.5,60-69,4-Year College,0.42715809899999996,Northeast,NJ
489,1,Other,0.5,40-49,4-Year College,0.518900234,West,AZ
490,1,White,-0.5,60-69,4-Year College,0.542676846,North Central,OH
491,0,White,0.5,60-69,4-Year College,0.6017167720000001,South,LA
492,1,White,-0.5,18-29,Some college,0.63624343,South,TN
493,1,Other,-0.5,18-29,HS,0.471736237,South,VA
494,0,White,-0.5,50-59,Some college,0.409799486,North Central,IL
495,0,White,0.5,18-29,Some college,0.547132256,South,TX
496,0,White,0.5,40-49,4-Year College,0.42715809899999996,Northeast,NJ
497,0,White,-0.5,40-49,HS,0.519037458,South,NC
498,0,White,0.5,70+,Post-grad,0.5266117260000001,South,GA
499,0,White,-0.5,18-29,Post-grad,0.382275815,Northeast,NY
500,1,White,0.5,18-29,Some college,0.5037553579999999,Northeast,PA
501,0,Black,0.5,30-39,4-Year College,0.409799486,North Central,IL
502,0,White,-0.5,40-49,HS,0.6017167720000001,South,LA
503,1,Other,-0.5,18-29,HS,0.487062906,West,NV
504,0,White,-0.5,60-69,HS,0.473166666,West,CO
505,0,Black,-0.5,50-59,HS,0.487062906,West,NV
506,0,White,0.5,60-69,Post-grad,0.453492051,West,NM
507,0,White,-0.5,60-69,Post-grad,0.6428513770000001,South,AR
508,0,White,-0.5,18-29,Some college,0.506188355,South,FL
509,1,Black,-0.5,30-39,HS,0.59818561,North Central,MO
510,0,Hispanic,-0.5,18-29,HS,0.518900234,West,AZ
511,1,White,0.5,18-29,HS,0.693047372,South,OK
512,0,White,0.5,60-69,4-Year College,0.41213068799999997,West,WA
513,1,White,-0.5,30-39,Some college,0.643741436,South,AL
514,0,Black,-0.5,40-49,HS,0.6017167720000001,South,LA
515,1,White,-0.5,50-59,No HS,0.5266117260000001,South,GA
516,1,Hispanic,-0.5,18-29,Some college,0.547132256,South,TX
517,1,White,-0.5,40-49,Some college,0.65670629,South,KY
518,0,Other,-0.5,30-39,Post-grad,0.542676846,North Central,OH
519,1,Hispanic,-0.5,60-69,HS,0.547132256,South,TX
520,0,White,-0.5,30-39,HS,0.542676846,North Central,OH
521,0,Other,-0.5,18-29,HS,0.506188355,South,FL
522,1,White,0.5,18-29,Some college,0.487062906,West,NV
523,0,White,-0.5,50-59,Some college,0.611096643,West,MT
524,1,White,-0.5,40-49,4-Year College,0.338717892,West,CA
525,1,White,0.5,50-59,Some college,0.519037458,South,NC
526,1,White,0.5,60-69,Post-grad,0.574602564,South,SC
527,1,Other,-0.5,30-39,4-Year College,0.338717892,West,CA
528,1,White,-0.5,60-69,Post-grad,0.409799486,North Central,IL
529,0,White,-0.5,30-39,4-Year College,0.518900234,West,AZ
530,0,White,-0.5,40-49,Some college,0.50407989,North Central,WI
531,0,White,-0.5,60-69,HS,0.59818561,North Central,MO
532,1,White,0.5,50-59,4-Year College,0.50407989,North Central,WI
533,1,White,-0.5,18-29,HS,0.438441611,West,OR
534,0,White,-0.5,30-39,HS,0.63624343,South,TN
535,0,White,-0.5,50-59,HS,0.59818561,North Central,MO
536,0,Black,-0.5,50-59,Post-grad,0.5266117260000001,South,GA
537,1,Hispanic,0.5,30-39,HS,0.501176682,North Central,MI
538,0,White,-0.5,18-29,4-Year College,0.721610523,South,WV
539,0,White,-0.5,40-49,HS,0.382275815,Northeast,NY
540,0,White,0.5,70+,HS,0.6111147029999999,North Central,KS
541,0,Hispanic,-0.5,50-59,Some college,0.506188355,South,FL
542,1,White,-0.5,60-69,Post-grad,0.547132256,South,TX
543,1,White,0.5,70+,Some college,0.41213068799999997,West,WA
544,0,Other,-0.5,40-49,4-Year College,0.325586625,West,HI
545,0,White,0.5,18-29,HS,0.382275815,Northeast,NY
546,0,Hispanic,-0.5,50-59,Some college,0.547132256,South,TX
547,1,Hispanic,-0.5,18-29,Some college,0.409799486,North Central,IL
548,1,White,-0.5,18-29,Some college,0.550635478,North Central,IA
549,0,White,0.5,60-69,HS,0.506188355,South,FL
550,1,White,0.5,50-59,Some college,0.63624343,South,TN
551,1,White,-0.5,70+,HS,0.491681431,North Central,MN
552,0,White,0.5,30-39,4-Year College,0.41213068799999997,West,WA
553,0,White,0.5,70+,HS,0.506188355,South,FL
554,1,Hispanic,-0.5,50-59,Some college,0.659718581,North Central,SD
555,0,Other,0.5,30-39,4-Year College,0.382275815,Northeast,NY
556,0,White,0.5,60-69,No HS,0.409799486,North Central,IL
557,0,White,-0.5,50-59,Some college,0.416892959,Northeast,RI
558,1,White,-0.5,40-49,Some college,0.409799486,North Central,IL
559,1,Hispanic,-0.5,18-29,Some college,0.547132256,South,TX
560,0,White,-0.5,40-49,No HS,0.547132256,South,TX
561,0,White,-0.5,30-39,Some college,0.547132256,South,TX
562,1,White,-0.5,70+,Post-grad,0.506188355,South,FL
563,0,Hispanic,0.5,30-39,HS,0.338717892,West,CA
564,0,Hispanic,0.5,60-69,Post-grad,0.416892959,Northeast,RI
565,1,White,0.5,70+,Some college,0.506188355,South,FL
566,1,Black,-0.5,18-29,Some college,0.643741436,South,AL
567,0,Black,-0.5,60-69,Some college,0.65670629,South,KY
568,0,White,-0.5,50-59,Some college,0.547132256,South,TX
569,1,White,-0.5,60-69,No HS,0.59818561,North Central,MO
570,1,Hispanic,-0.5,40-49,4-Year College,0.338717892,West,CA
571,0,White,0.5,18-29,HS,0.542676846,North Central,OH
572,0,Black,-0.5,18-29,Some college,0.5266117260000001,South,GA
573,0,White,-0.5,40-49,4-Year College,0.42715809899999996,Northeast,NJ
574,1,White,-0.5,70+,Some college,0.409799486,North Central,IL
575,1,White,-0.5,50-59,Some college,0.547132256,South,TX
576,0,Hispanic,0.5,18-29,HS,0.338717892,West,CA
577,0,Hispanic,-0.5,40-49,Some college,0.409799486,North Central,IL
578,1,White,0.5,70+,Post-grad,0.338717892,West,CA
579,0,Hispanic,-0.5,70+,Post-grad,0.50407989,North Central,WI
580,0,White,0.5,18-29,4-Year College,0.471736237,South,VA
581,0,White,0.5,30-39,Some college,0.501176682,North Central,MI
582,0,White,-0.5,40-49,4-Year College,0.473166666,West,CO
583,0,White,0.5,40-49,HS,0.5266117260000001,South,GA
584,1,White,0.5,60-69,Some college,0.574602564,South,SC
585,0,White,-0.5,50-59,HS,0.574602564,South,SC
586,0,White,-0.5,18-29,HS,0.338717892,West,CA
587,0,White,0.5,40-49,4-Year College,0.65670629,South,KY
588,1,White,0.5,40-49,Post-grad,0.542676846,North Central,OH
589,1,White,0.5,60-69,HS,0.471736237,South,VA
590,1,White,0.5,30-39,Some college,0.325586625,West,HI
591,0,White,0.5,70+,HS,0.5037553579999999,Northeast,PA
592,1,White,0.5,30-39,4-Year College,0.542676846,North Central,OH
593,1,Black,-0.5,40-49,HS,0.506188355,South,FL
594,0,White,0.5,50-59,HS,0.5266117260000001,South,GA
595,0,White,-0.5,50-59,4-Year College,0.41213068799999997,West,WA
596,0,Black,-0.5,70+,Some college,0.409799486,North Central,IL
597,1,White,0.5,40-49,4-Year College,0.382275815,Northeast,NY
598,0,White,-0.5,18-29,HS,0.438441611,West,OR
599,1,Hispanic,-0.5,40-49,HS,0.547132256,South,TX
600,0,White,-0.5,70+,4-Year College,0.5037553579999999,Northeast,PA
601,0,White,0.5,50-59,4-Year College,0.6017167720000001,South,LA
602,1,Other,-0.5,18-29,HS,0.5037553579999999,Northeast,PA
603,0,White,0.5,70+,4-Year College,0.41213068799999997,West,WA
604,1,White,-0.5,18-29,4-Year College,0.5037553579999999,Northeast,PA
605,1,White,0.5,60-69,HS,0.547132256,South,TX
606,0,Black,-0.5,18-29,4-Year College,0.42715809899999996,Northeast,NJ
607,1,Other,-0.5,40-49,HS,0.409799486,North Central,IL
608,1,White,0.5,70+,Post-grad,0.547132256,South,TX
609,0,White,-0.5,60-69,Some college,0.506188355,South,FL
610,0,White,0.5,50-59,Post-grad,0.428584525,Northeast,CT
611,1,White,-0.5,60-69,HS,0.542676846,North Central,OH
612,1,White,-0.5,60-69,HS,0.506188355,South,FL
613,1,Other,-0.5,30-39,Some college,0.547132256,South,TX
614,0,White,-0.5,18-29,Some college,0.693047372,South,OK
615,0,Hispanic,-0.5,18-29,No HS,0.453492051,West,NM
616,0,Hispanic,-0.5,30-39,4-Year College,0.382275815,Northeast,NY
617,1,White,-0.5,60-69,HS,0.382275815,Northeast,NY
618,1,White,0.5,70+,HS,0.5037553579999999,Northeast,PA
619,1,White,-0.5,40-49,HS,0.693047372,South,OK
620,0,White,0.5,40-49,Post-grad,0.473166666,West,CO
621,0,Black,-0.5,30-39,Some college,0.6017167720000001,South,LA
622,0,White,0.5,70+,HS,0.506188355,South,FL
623,1,White,-0.5,40-49,HS,0.601173095,North Central,IN
624,1,White,-0.5,40-49,No HS,0.542676846,North Central,OH
625,1,White,-0.5,40-49,Post-grad,0.440013786,South,DE
626,0,Black,-0.5,40-49,HS,0.506188355,South,FL
627,1,White,-0.5,18-29,4-Year College,0.382275815,Northeast,NY
628,0,White,0.5,30-39,Some college,0.547132256,South,TX
629,0,Black,0.5,30-39,4-Year College,0.501176682,North Central,MI
630,1,White,0.5,70+,Some college,0.519037458,South,NC
631,0,Hispanic,-0.5,18-29,Some college,0.409799486,North Central,IL
632,0,Hispanic,-0.5,30-39,Some college,0.506188355,South,FL
633,1,White,0.5,60-69,HS,0.473166666,West,CO
634,0,Hispanic,-0.5,18-29,HS,0.382275815,Northeast,NY
635,0,White,-0.5,30-39,4-Year College,0.338717892,West,CA
636,0,White,-0.5,18-29,4-Year College,0.5037553579999999,Northeast,PA
637,1,White,0.5,40-49,Some college,0.518900234,West,AZ
638,1,Hispanic,0.5,18-29,HS,0.547132256,South,TX
639,0,White,0.5,50-59,Post-grad,0.5037553579999999,Northeast,PA
640,0,White,0.5,70+,4-Year College,0.547132256,South,TX
641,0,White,0.5,50-59,4-Year College,0.542676846,North Central,OH
642,1,White,-0.5,60-69,HS,0.643741436,South,AL
643,0,Other,0.5,40-49,Some college,0.59818561,North Central,MO
644,0,White,-0.5,50-59,Post-grad,0.428584525,Northeast,CT
645,1,White,0.5,70+,Some college,0.409799486,North Central,IL
646,1,Other,0.5,30-39,HS,0.547132256,South,TX
647,0,Black,-0.5,30-39,4-Year College,0.506188355,South,FL
648,1,White,0.5,18-29,4-Year College,0.338717892,West,CA
649,1,White,0.5,30-39,HS,0.547132256,South,TX
650,0,Black,-0.5,18-29,4-Year College,0.63624343,South,TN
651,1,White,0.5,50-59,Some college,0.5266117260000001,South,GA
652,0,Other,-0.5,30-39,Some college,0.338717892,West,CA
653,0,White,0.5,50-59,Post-grad,0.65670629,South,KY
654,1,White,-0.5,60-69,Some college,0.601173095,North Central,IN
655,1,White,0.5,50-59,HS,0.491681431,North Central,MN
656,1,White,-0.5,18-29,HS,0.501176682,North Central,MI
657,1,White,0.5,18-29,4-Year College,0.547132256,South,TX
658,0,White,-0.5,70+,Some college,0.721610523,South,WV
659,0,Hispanic,-0.5,18-29,Some college,0.338717892,West,CA
660,0,White,-0.5,40-49,4-Year College,0.473166666,West,CO
661,0,White,0.5,18-29,Post-grad,0.35983750299999995,South,MD
662,1,White,-0.5,40-49,4-Year College,0.338717892,West,CA
663,0,White,-0.5,60-69,HS,0.506188355,South,FL
664,0,White,-0.5,50-59,HS,0.63624343,South,TN
665,0,White,-0.5,18-29,HS,0.5037553579999999,Northeast,PA
666,1,Black,-0.5,30-39,4-Year College,0.519037458,South,NC
667,1,White,0.5,70+,Post-grad,0.41213068799999997,West,WA
668,1,White,-0.5,70+,Some college,0.518900234,West,AZ
669,1,White,-0.5,70+,4-Year College,0.698092429,North Central,ND
670,1,White,0.5,60-69,4-Year College,0.547132256,South,TX
671,1,White,0.5,50-59,4-Year College,0.506188355,South,FL
672,0,White,-0.5,18-29,Some college,0.542676846,North Central,OH
673,0,Hispanic,0.5,18-29,HS,0.506188355,South,FL
674,1,White,-0.5,60-69,HS,0.542676846,North Central,OH
675,1,White,-0.5,18-29,HS,0.41213068799999997,West,WA
676,0,White,0.5,70+,Some college,0.5266117260000001,South,GA
677,0,White,-0.5,30-39,Some college,0.550635478,North Central,IA
678,1,White,0.5,60-69,Some college,0.338717892,West,CA
679,0,White,0.5,18-29,HS,0.428584525,Northeast,CT
680,0,Hispanic,-0.5,50-59,4-Year College,0.547132256,South,TX
681,1,White,0.5,40-49,Some college,0.518900234,West,AZ
682,1,White,0.5,50-59,Some college,0.453492051,West,NM
683,0,Black,-0.5,50-59,4-Year College,0.382275815,Northeast,NY
684,1,White,-0.5,70+,4-Year College,0.409799486,North Central,IL
685,0,White,-0.5,60-69,4-Year College,0.547132256,South,TX
686,0,Hispanic,0.5,30-39,Post-grad,0.35348721299999997,Northeast,MA
687,1,White,-0.5,30-39,4-Year College,0.41213068799999997,West,WA
688,1,White,-0.5,50-59,4-Year College,0.471736237,South,VA
689,0,White,-0.5,50-59,4-Year College,0.491681431,North Central,MN
690,0,Black,-0.5,30-39,4-Year College,0.506188355,South,FL
691,1,White,-0.5,50-59,HS,0.5266117260000001,South,GA
692,0,White,0.5,40-49,4-Year College,0.501176682,North Central,MI
693,0,White,0.5,40-49,Post-grad,0.5037553579999999,Northeast,PA
694,0,White,0.5,18-29,Some college,0.6111147029999999,North Central,KS
695,1,White,-0.5,50-59,HS,0.547132256,South,TX
696,0,White,0.5,50-59,4-Year College,0.409799486,North Central,IL
697,0,White,-0.5,18-29,No HS,0.5037553579999999,Northeast,PA
698,0,White,-0.5,18-29,4-Year College,0.574602564,South,SC
699,1,White,-0.5,50-59,Some college,0.501176682,North Central,MI
700,1,White,0.5,60-69,4-Year College,0.542676846,North Central,OH
701,0,White,-0.5,70+,No HS,0.438441611,West,OR
702,0,Other,-0.5,18-29,HS,0.35348721299999997,Northeast,MA
703,0,White,-0.5,30-39,No HS,0.643741436,South,AL
704,1,White,-0.5,18-29,HS,0.506188355,South,FL
705,1,Other,0.5,30-39,HS,0.338717892,West,CA
706,1,White,0.5,70+,Some college,0.547132256,South,TX
707,1,White,0.5,60-69,Post-grad,0.547132256,South,TX
708,0,White,0.5,40-49,4-Year College,0.473166666,West,CO
709,0,White,-0.5,30-39,4-Year College,0.473166666,West,CO
710,1,White,0.5,60-69,Some college,0.409799486,North Central,IL
711,0,White,-0.5,18-29,4-Year College,0.5037553579999999,Northeast,PA
712,0,White,0.5,70+,4-Year College,0.5266117260000001,South,GA
713,0,Other,0.5,18-29,4-Year College,0.338717892,West,CA
714,1,Black,-0.5,50-59,Some college,0.382275815,Northeast,NY
715,0,White,0.5,60-69,4-Year College,0.59818561,North Central,MO
716,0,White,-0.5,30-39,Some college,0.50407989,North Central,WI
717,1,White,0.5,70+,Some college,0.42715809899999996,Northeast,NJ
718,0,White,0.5,18-29,Some college,0.547132256,South,TX
719,0,White,-0.5,40-49,4-Year College,0.506188355,South,FL
720,1,White,0.5,60-69,Some college,0.59818561,North Central,MO
721,1,White,0.5,50-59,4-Year College,0.50407989,North Central,WI
722,1,White,0.5,70+,HS,0.519037458,South,NC
723,1,White,-0.5,70+,Post-grad,0.382275815,Northeast,NY
724,0,White,-0.5,60-69,HS,0.506188355,South,FL
725,0,White,-0.5,60-69,Post-grad,0.382275815,Northeast,NY
726,1,White,-0.5,50-59,Some college,0.698092429,North Central,ND
727,1,White,0.5,30-39,HS,0.382275815,Northeast,NY
728,1,Other,-0.5,40-49,4-Year College,0.487062906,West,NV
729,0,White,-0.5,60-69,Some college,0.506188355,South,FL
730,0,Black,0.5,50-59,No HS,0.5037553579999999,Northeast,PA
731,0,White,-0.5,40-49,Post-grad,0.382275815,Northeast,NY
732,0,White,0.5,60-69,Some college,0.683101767,West,ID
733,0,Black,-0.5,30-39,Some college,0.59818561,North Central,MO
734,0,White,-0.5,30-39,Some college,0.41213068799999997,West,WA
735,0,White,-0.5,18-29,Some college,0.34813573700000006,Northeast,VT
736,1,White,-0.5,40-49,HS,0.35348721299999997,Northeast,MA
737,1,White,0.5,50-59,4-Year College,0.338717892,West,CA
738,1,Hispanic,-0.5,40-49,HS,0.547132256,South,TX
739,0,White,0.5,40-49,HS,0.63624343,South,TN
740,0,White,-0.5,50-59,Some college,0.338717892,West,CA
741,1,White,-0.5,18-29,Post-grad,0.338717892,West,CA
742,1,White,-0.5,40-49,No HS,0.506188355,South,FL
743,0,White,-0.5,18-29,HS,0.542676846,North Central,OH
744,0,White,-0.5,30-39,HS,0.506188355,South,FL
745,1,White,-0.5,50-59,HS,0.498029716,Northeast,NH
746,0,White,0.5,50-59,Post-grad,0.338717892,West,CA
747,1,White,-0.5,30-39,HS,0.550635478,North Central,IA
748,0,White,-0.5,60-69,HS,0.438441611,West,OR
749,1,Other,-0.5,70+,HS,0.6017167720000001,South,LA
750,1,Hispanic,0.5,30-39,HS,0.382275815,Northeast,NY
751,0,Other,-0.5,30-39,Post-grad,0.338717892,West,CA
752,0,White,0.5,60-69,4-Year College,0.643741436,South,AL
753,0,White,-0.5,60-69,HS,0.547132256,South,TX
754,0,White,-0.5,18-29,Some college,0.63624343,South,TN
755,1,White,-0.5,18-29,Some college,0.623836582,West,UT
756,0,White,-0.5,60-69,Some college,0.35348721299999997,Northeast,MA
757,1,White,0.5,30-39,4-Year College,0.547132256,South,TX
758,0,Hispanic,-0.5,40-49,Some college,0.506188355,South,FL
759,1,Black,0.5,18-29,HS,0.6428513770000001,South,AR
760,0,White,-0.5,70+,Some college,0.338717892,West,CA
761,0,White,-0.5,30-39,HS,0.5037553579999999,Northeast,PA
762,0,White,0.5,18-29,Some college,0.409799486,North Central,IL
763,0,White,-0.5,30-39,Post-grad,0.471736237,South,VA
764,0,White,-0.5,70+,4-Year College,0.35348721299999997,Northeast,MA
765,1,White,-0.5,50-59,HS,0.6017167720000001,South,LA
766,0,White,-0.5,60-69,Some college,0.63624343,South,TN
767,1,White,0.5,40-49,HS,0.382275815,Northeast,NY
768,0,White,0.5,70+,Post-grad,0.611096643,West,MT
769,1,White,0.5,18-29,Post-grad,0.6428513770000001,South,AR
770,0,White,0.5,70+,4-Year College,0.506188355,South,FL
771,1,White,-0.5,18-29,Some college,0.438441611,West,OR
772,0,White,0.5,70+,4-Year College,0.471736237,South,VA
773,1,White,-0.5,50-59,Some college,0.518900234,West,AZ
774,1,White,-0.5,70+,Some college,0.59818561,North Central,MO
775,1,White,0.5,70+,4-Year College,0.6111147029999999,North Central,KS
776,1,White,-0.5,60-69,HS,0.601173095,North Central,IN
777,0,Hispanic,-0.5,50-59,Post-grad,0.506188355,South,FL
778,0,White,0.5,40-49,HS,0.409799486,North Central,IL
779,0,White,-0.5,50-59,Some college,0.506188355,South,FL
780,0,White,-0.5,60-69,HS,0.601173095,North Central,IN
781,0,Other,0.5,30-39,HS,0.338717892,West,CA
782,0,White,0.5,30-39,4-Year College,0.471736237,South,VA
783,0,White,-0.5,18-29,Some college,0.41213068799999997,West,WA
784,0,White,-0.5,60-69,4-Year College,0.409799486,North Central,IL
785,0,Other,-0.5,40-49,4-Year College,0.382275815,Northeast,NY
786,0,Other,0.5,18-29,Some college,0.42715809899999996,Northeast,NJ
787,1,Other,0.5,70+,Some college,0.487062906,West,NV
788,0,Other,-0.5,18-29,Some college,0.438441611,West,OR
789,0,White,-0.5,30-39,4-Year College,0.471736237,South,VA
